,index,code_commune,commune,dep
17999,437887,50549,Saint-Sauveur-la-Pommeraye,50
18000,437907,50550,Saint-Sauveur-Villages,50
18001,437948,50551,Saint-Sauveur-le-Vicomte,50
18002,437979,50552,Saint-Sébastien-de-Raids,50
18003,437997,50553,Saint-Senier-de-Beuvron,50
18004,438012,50554,Saint-Senier-sous-Avranches,50
18005,438046,50556,Sainte-Suzanne-sur-Vire,50
18006,438078,50562,Saint-Vaast-la-Hougue,50
18007,438109,50563,Saint-Vigor-des-Monts,50
18008,438120,50564,Terre-et-Marais,50
18009,438143,50565,Sartilly-Baie-Bocage,50
18010,438185,50567,Saussemesnil,50
18011,438212,50568,Saussey,50
18012,438238,50569,Savigny,50
18013,438264,50570,Savigny-le-Vieux,50
18014,438278,50571,Sébeville,50
18015,438282,50572,Sénoville,50
18016,438294,50574,Servon,50
18017,438305,50575,Sideville,50
18018,438343,50576,Siouville-Hague,50
18019,438374,50577,Sortosville-en-Beaumont,50
18020,438382,50578,Sortosville,50
18021,438391,50579,Sottevast,50
18022,438428,50580,Sotteville,50
18023,438458,50582,Sourdeval,50
18024,438491,50584,Subligny,50
18025,438515,50585,Surtainville,50
18026,438554,50587,Taillepied,50
18027,438556,50588,Tamerville,50
18028,438581,50589,Tanis,50
18029,438600,50590,Le Tanu,50
18030,438623,50591,Le Teilleul,50
18031,438643,50592,Tessy-Bocage,50
18032,438675,50593,Teurthéville-Bocage,50
18033,438695,50594,Teurthéville-Hague,50
18034,438728,50596,Théville,50
18035,438741,50597,Tirepied-sur-Sée,50
18036,438769,50598,Tocqueville,50
18037,438785,50599,Tollevast,50
18038,438822,50601,Torigny-les-Villes,50
18039,438869,50603,Tourville-sur-Sienne,50
18040,438893,50604,Tréauville,50
18041,438919,50606,Tribehou,50
18042,438934,50607,La Trinité,50
18043,438955,50609,Turqueville,50
18044,438963,50610,Urville,50
18045,438979,50612,Vains,50
18046,439004,50613,Valcanville,50
18047,439025,50615,Valognes,50
18048,439081,50616,Le Val-Saint-Père,50
18049,439119,50617,Varenguebec,50
18050,439136,50618,Varouville,50
18051,439153,50619,Le Vast,50
18052,439176,50621,Vaudreville,50
18053,439178,50624,La Vendelée,50
18054,439199,50626,Ver,50
18055,439217,50628,Vernix,50
18056,439226,50629,Vesly,50
18057,439247,50633,Le Vicel,50
18058,439252,50634,Videcosville,50
18059,439261,50637,Villebaudon,50
18060,439277,50639,Villedieu-les-Poêles-Rouffigny,50
18061,439313,50641,Villiers-Fossard,50
18062,439339,50643,Virandeville,50
18063,439373,50647,Yquelon,50
18064,439405,50648,Yvetot-Bocage,50
18065,439436,51001,Ablancourt,51
18066,439448,51002,Saint-Martin-d'Ablois,51
18067,439481,51003,Aigny,51
18068,439504,51004,Allemanche-Launay-et-Soyer,51
18069,439515,51005,Allemant,51
18070,439527,51006,Alliancelles,51
18071,439533,51007,Ambonnay,51
18072,439562,51008,Ambrières,51
18073,439576,51009,Anglure,51
18074,439596,51010,Angluzelles-et-Courcelles,51
18075,439601,51012,Anthenay,51
18076,439606,51013,Aougny,51
18077,439615,51014,Arcis-le-Ponsart,51
18078,439628,51015,Argers,51
18079,439636,51016,Arrigny,51
18080,439649,51017,Arzillières-Neuville,51
18081,439669,51018,Athis,51
18082,439694,51019,Aubérive,51
18083,439708,51020,Aubilly,51
18084,439715,51022,Aulnay-l'Aître,51
18085,439728,51023,Aulnay-sur-Marne,51
18086,439744,51025,Auménancourt,51
18087,439777,51027,Auve,51
18088,439792,51028,Avenay-Val-d'Or,51
18089,439823,51029,Avize,51
18090,439859,51030,Aÿ-Champagne,51
18091,439907,51031,Baconnes,51
18092,439927,51032,Bagneux,51
18093,439944,51033,Le Baizil,51
18094,439953,51034,Bannay,51
18095,439955,51035,Bannes,51
18096,439965,51036,Barbonne-Fayel,51
18097,439983,51037,Baslieux-lès-Fismes,51
18098,440000,51038,Baslieux-sous-Châtillon,51
18099,440011,51039,Bassu,51
18100,440019,51040,Bassuet,51
18101,440032,51041,Baudement,51
18102,440039,51042,Baye,51
18103,440053,51043,Bazancourt,51
18104,440092,51044,Beaumont-sur-Vesle,51
18105,440124,51045,Beaunay,51
18106,440127,51046,Beine-Nauroy,51
18107,440158,51047,Belval-en-Argonne,51
18108,440161,51048,Belval-sous-Châtillon,51
18109,440179,51049,Bergères-lès-Vertus,51
18110,440195,51050,Bergères-sous-Montmirail,51
18111,440204,51051,Berméricourt,51
18112,440223,51052,Berru,51
18113,440250,51053,Berzieux,51
18114,440257,51054,Bétheniville,51
18115,440283,51055,Bétheny,51
18116,440340,51056,Bethon,51
18117,440350,51057,Bettancourt-la-Longue,51
18118,440356,51058,Bezannes,51
18119,440406,51059,Bignicourt-sur-Marne,51
18120,440425,51060,Bignicourt-sur-Saulx,51
18121,440437,51061,Billy-le-Grand,51
18122,440448,51062,Binarville,51
18123,440450,51063,Binson-et-Orquigny,51
18124,440460,51065,Blacy,51
18125,440487,51066,Blaise-sous-Arzillières,51
18126,440499,51068,Blesme,51
18127,440509,51069,Bligny,51
18128,440519,51070,Boissy-le-Repos,51
18129,440527,51071,Bouchy-Saint-Genest,51
18130,440532,51072,Bouilly,51
18131,440544,51073,Bouleuse,51
18132,440554,51074,Boult-sur-Suippe,51
18133,440592,51075,Bourgogne-Fresne,51
18134,440625,51076,Boursault,51
18135,440646,51077,Bouvancourt,51
18136,440662,51078,Bouy,51
18137,440682,51079,Bouzy,51
18138,440712,51080,Brandonvillers,51
18139,440727,51081,Branscourt,51
18140,440746,51082,Braux-Sainte-Cohière,51
18141,440753,51083,Braux-Saint-Remy,51
18142,440758,51084,Bréban,51
18143,440760,51085,Le Breuil,51
18144,440773,51086,Breuil-sur-Vesle,51
18145,440792,51087,Breuvery-sur-Coole,51
18146,440810,51088,Brimont,51
18147,440837,51089,Brouillet,51
18148,440840,51090,Broussy-le-Grand,51
18149,440855,51091,Broussy-le-Petit,51
18150,440863,51092,Broyes,51
18151,440878,51093,Brugny-Vaudancourt,51
18152,440905,51094,Brusson,51
18153,440915,51095,Le Buisson,51
18154,440919,51097,Bussy-le-Château,51
18155,440937,51098,Bussy-le-Repos,51
18156,440946,51099,Bussy-Lettrée,51
18157,440957,51100,La Caure,51
18158,440963,51101,Caurel,51
18159,440992,51102,Cauroy-lès-Hermonville,51
18160,441013,51103,La Celle-sous-Chantemerle,51
18161,441022,51104,Cernay-en-Dormois,51
18162,441026,51105,Cernay-lès-Reims,51
18163,441061,51106,Cernon,51
18164,441073,51107,Chaintrix-Bierges,51
18165,441086,51108,Châlons-en-Champagne,51
18166,441226,51109,Châlons-sur-Vesle,51
18167,441246,51110,Chaltrait,51
18168,441250,51111,Chambrecy,51
18169,441256,51112,Chamery,51
18170,441274,51113,Champaubert,51
18171,441282,51115,Champfleury,51
18172,441309,51116,Champguyon,51
18173,441322,51117,Champigneul-Champagne,51
18174,441339,51118,Champigny,51
18175,441381,51119,Champillon,51
18176,441413,51120,Champlat-et-Boujacourt,51
18177,441423,51121,Champvoisy,51
18178,441439,51122,Changy,51
18179,441452,51124,Chantemerle,51
18180,441457,51125,Chapelaine,51
18181,441462,51126,La Chapelle-Felcourt,51
18182,441465,51127,La Chapelle-Lasson,51
18183,441474,51128,La Chapelle-sous-Orbais,51
18184,441480,51129,Charleville,51
18185,441492,51130,Charmont,51
18186,441498,51132,Les Charmontois,51
18187,441507,51133,Le Châtelier,51
18188,441516,51134,Châtelraould-Saint-Louvent,51
18189,441529,51135,Châtillon-sur-Broué,51
18190,441534,51136,Châtillon-sur-Marne,51
18191,441559,51137,Châtillon-sur-Morin,51
18192,441570,51138,Châtrices,51
18193,441578,51139,Chaudefontaine,51
18194,441588,51140,Chaumuzy,51
18195,441609,51141,La Chaussée-sur-Marne,51
18196,441635,51142,Chavot-Courcourt,51
18197,441657,51143,Le Chemin,51
18198,441663,51144,Cheminon,51
18199,441684,51145,Chenay,51
18200,441699,51146,Cheniers,51
18201,441717,51147,La Cheppe,51
18202,441733,51148,Cheppes-la-Prairie,51
18203,441744,51149,Chepy,51
18204,441767,51150,Cherville,51
18205,441777,51151,Chichey,51
18206,441786,51152,Chigny-les-Roses,51
18207,441809,51153,Chouilly,51
18208,441842,51154,Clamanges,51
18209,441853,51155,Clesles,51
18210,441871,51156,Cloyes-sur-Marne,51
18211,441885,51157,Coizard-Joches,51
18212,441890,51158,Val-des-Marais,51
18213,441907,51160,Compertrix,51
18214,441944,51161,Condé-sur-Marne,51
18215,441974,51162,Conflans-sur-Seine,51
18216,441992,51163,Congy,51
18217,442002,51164,Connantray-Vaurefroy,51
18218,442010,51165,Connantre,51
18219,442031,51166,Contault,51
18220,442039,51167,Coole,51
18221,442048,51168,Coolus,51
18222,442061,51169,Corbeil,51
18223,442067,51170,Corfélix,51
18224,442076,51171,Cormicy,51
18225,442115,51172,Cormontreuil,51
18226,442178,51173,Cormoyeux,51
18227,442186,51174,Corribert,51
18228,442192,51175,Corrobert,51
18229,442206,51176,Corroy,51
18230,442213,51177,Coulommes-la-Montagne,51
18231,442229,51178,Coupetz,51
18232,442235,51179,Coupéville,51
18233,442250,51181,Courcelles-Sapicourt,51
18234,442269,51182,Courcemain,51
18235,442271,51183,Courcy,51
18236,442303,51184,Courdemanges,51
18237,442322,51185,Courgivaux,51
18238,442336,51186,Courjeonnet,51
18239,442338,51187,Courlandon,51
18240,442353,51188,Courmas,51
18241,442368,51190,Courtagnon,51
18242,442375,51191,Courtémont,51
18243,442380,51192,Courthiézy,51
18244,442398,51193,Courtisols,51
18245,442437,51194,Courville,51
18246,442454,51195,Couvrot,51
18247,442483,51196,Cramant,51
18248,442517,51197,La Croix-en-Champagne,51
18249,442528,51198,Crugny,51
18250,442552,51199,Cuchery,51
18251,442572,51200,Cuis,51
18252,442594,51201,Cuisles,51
18253,442597,51202,Cumières,51
18254,442625,51203,Cuperly,51
18255,442642,51204,Damery,51
18256,442682,51205,Dampierre-au-Temple,51
18257,442699,51206,Dampierre-le-Château,51
18258,442707,51208,Dampierre-sur-Moivre,51
18259,442723,51210,Dizy,51
18260,442763,51211,Dommartin-Dampierre,51
18261,442771,51212,Dommartin-Lettrée,51
18262,442781,51213,Dommartin-sous-Hans,51
18263,442786,51214,Dommartin-Varimont,51
18264,442794,51215,Dompremy,51
18265,442805,51216,Dontrien,51
18266,442819,51217,Dormans,51
18267,442849,51218,Val-de-Vière,51
18268,442856,51219,Drosnay,51
18269,442865,51220,Drouilly,51
18270,442878,51222,Éclaires,51
18271,442884,51223,Écollemont,51
18272,442888,51224,Écriennes,51
18273,442904,51225,Écueil,51
18274,442924,51226,Écury-le-Repos,51
18275,442925,51227,Écury-sur-Coole,51
18276,442959,51228,Élise-Daucourt,51
18277,442965,51229,Épense,51
18278,442974,51230,Épernay,51
18279,443069,51231,L'Épine,51
18280,443096,51232,Époye,51
18281,443120,51233,Escardes,51
18282,443128,51234,Esclavolles-Lurey,51
18283,443149,51235,Les Essarts-lès-Sézanne,51
18284,443166,51236,Les Essarts-le-Vicomte,51
18285,443172,51237,Esternay,51
18286,443198,51238,Étoges,51
18287,443213,51239,Étréchy,51
18288,443220,51240,Étrepy,51
18289,443228,51241,Euvy,51
18290,443235,51242,Fagnières,51
18291,443289,51243,Faux-Fresnay,51
18292,443301,51244,Faux-Vésigneul,51
18293,443317,51245,Faverolles-et-Coëmy,51
18294,443335,51246,Favresse,51
18295,443351,51247,Fèrebrianges,51
18296,443359,51248,Fère-Champenoise,51
18297,443385,51249,Festigny,51
18298,443400,51250,Fismes,51
18299,443446,51251,Flavigny,51
18300,443458,51252,Fleury-la-Rivière,51
18301,443477,51253,Florent-en-Argonne,51
18302,443488,51254,Fontaine-Denis-Nuisy,51
18303,443496,51255,Fontaine-en-Dormois,51
18304,443497,51256,Fontaine-sur-Ay,51
18305,443523,51258,La Forestière,51
18306,443533,51259,Francheville,51
18307,443546,51260,Le Fresne,51
18308,443559,51262,Frignicourt,51
18309,443594,51263,Fromentières,51
18310,443608,51264,Le Gault-Soigny,51
18311,443627,51265,Gaye,51
18312,443646,51266,Germaine,51
18313,443676,51267,Germigny,51
18314,443688,51268,Germinon,51
18315,443703,51269,Giffaumont-Champaubert,51
18316,443715,51270,Gigny-Bussy,51
18317,443726,51272,Givry-en-Argonne,51
18318,443744,51273,Givry-lès-Loisy,51
18319,443752,51274,Gizaucourt,51
18320,443757,51275,Glannes,51
18321,443769,51276,Gourgançon,51
18322,443779,51277,Sainte-Marie-du-Lac-Nuisement,51
18323,443791,51278,Les Grandes-Loges,51
18324,443811,51279,Granges-sur-Aube,51
18325,443821,51281,Grauves,51
18326,443847,51282,Gueux,51
18327,443888,51283,Hans,51
18328,443894,51284,Haussignémont,51
18329,443911,51285,Haussimont,51
18330,443917,51286,Hauteville,51
18331,443932,51287,Hautvillers,51
18332,443965,51288,Heiltz-le-Hutier,51
18333,443985,51289,Heiltz-le-Maurupt,51
18334,443999,51290,Heiltz-l'Évêque,51
18335,444008,51291,Hermonville,51
18336,444045,51292,Herpont,51
18337,444052,51293,Heutrégiville,51
18338,444075,51294,Hourges,51
18339,444084,51295,Huiron,51
18340,444103,51296,Humbauville,51
18341,444105,51298,Igny-Comblizy,51
18342,444119,51299,Isles-sur-Suippe,51
18343,444151,51300,Isle-sur-Marne,51
18344,444160,51301,Isse,51
18345,444169,51302,Les Istres-et-Bury,51
18346,444179,51303,Jâlons,51
18347,444204,51304,Janvilliers,51
18348,444216,51305,Janvry,51
18349,444218,51306,Joiselle,51
18350,444228,51307,Jonchery-sur-Suippe,51
18351,444241,51308,Jonchery-sur-Vesle,51
18352,444282,51309,Jonquery,51
18353,444293,51310,Jouy-lès-Reims,51
18354,444311,51311,Jussecourt-Minecourt,51
18355,444321,51312,Juvigny,51
18356,444357,51313,Lachy,51
18357,444370,51314,Lagery,51
18358,444382,51315,Landricourt,51
18359,444397,51316,Larzicourt,51
18360,444410,51317,Laval-sur-Tourbe,51
18361,444416,51318,Lavannes,51
18362,444440,51319,Lenharrée,51
18363,444448,51320,Leuvrigny,51
18364,444465,51321,Lhéry,51
18365,444470,51322,Lignon,51
18366,444476,51323,Linthelles,51
18367,444488,51324,Linthes,51
18368,444497,51325,Lisse-en-Champagne,51
18369,444505,51326,Livry-Louvercy,51
18370,444540,51327,Loisy-en-Brie,51
18371,444555,51328,Loisy-sur-Marne,51
18372,444586,51329,Loivre,51
18373,444627,51333,Ludes,51
18374,444655,51334,Luxémont-et-Villotte,51
18375,444673,51336,Maffrécourt,51
18376,444678,51337,Magneux,51
18377,444693,51338,Mailly-Champagne,51
18378,444722,51339,Mairy-sur-Marne,51
18379,444749,51340,Maisons-en-Champagne,51
18380,444771,51341,Malmy,51
18381,444775,51342,Mancy,51
18382,444790,51343,Marcilly-sur-Seine,51
18383,444813,51344,Mardeuil,51
18384,444849,51345,Mareuil-en-Brie,51
18385,444870,51346,Mareuil-le-Port,51
18386,444896,51348,Marfaux,51
18387,444907,51349,Margerie-Hancourt,51
18388,444915,51350,Margny,51
18389,444922,51351,Marigny,51
18390,444925,51352,Marolles,51
18391,444949,51353,Marsangis,51
18392,444950,51354,Marson,51
18393,444973,51355,Massiges,51
18394,444976,51356,Matignicourt-Goncourt,51
18395,444991,51357,Matougues,51
18396,445022,51358,Maurupt-le-Montois,51
18397,445037,51359,Mécringes,51
18398,445049,51360,Le Meix-Saint-Epoing,51
18399,445064,51361,Le Meix-Tiercelin,51
18400,445072,51362,Merfy,51
18401,445097,51363,Merlaut,51
18402,445115,51364,Méry-Prémecy,51
18403,445126,51365,Les Mesneux,51
18404,445160,51367,Le Mesnil-sur-Oger,51
18405,445192,51368,Minaucourt-le-Mesnil-lès-Hurlus,51
18406,445194,51369,Mœurs-Verdey,51
18407,445209,51370,Moiremont,51
18408,445220,51371,Moivre,51
18409,445230,51372,Moncetz-Longevas,51
18410,445260,51373,Moncetz-l'Abbaye,51
18411,445268,51374,Mondement-Montgivroux,51
18412,445270,51375,Montbré,51
18413,445293,51376,Montgenost,51
18414,445308,51377,Montépreux,51
18415,445311,51378,Monthelon,51
18416,445330,51379,Montigny-sur-Vesle,51
18417,445354,51380,Montmirail,51
18418,445387,51381,Montmort-Lucy,51
18419,445416,51382,Mont-sur-Courville,51
18420,445423,51384,Morangis,51
18421,445449,51386,Morsains,51
18422,445458,51387,Moslins,51
18423,445479,51388,Mourmelon-le-Grand,51
18424,445522,51389,Mourmelon-le-Petit,51
18425,445545,51390,Moussy,51
18426,445583,51391,Muizon,51
18427,445620,51392,Mutigny,51
18428,445638,51393,Nanteuil-la-Forêt,51
18429,445661,51395,Nesle-la-Reposte,51
18430,445666,51396,Nesle-le-Repons,51
18431,445672,51397,La Neuville-aux-Bois,51
18432,445677,51398,La Neuville-aux-Larris,51
18433,445687,51399,La Neuville-au-Pont,51
18434,445701,51402,Neuvy,51
18435,445708,51403,Nogent-l'Abbesse,51
18436,445733,51404,Noirlieu,51
18437,445736,51406,Norrois,51
18438,445748,51407,La Noue,51
18439,445767,51409,Nuisement-sur-Coole,51
18440,445789,51410,Œuilly,51
18441,445812,51412,Ognes,51
18442,445814,51413,Oiry,51
18443,445846,51414,Olizy,51
18444,445858,51415,Omey,51
18445,445867,51416,Orbais-l'Abbaye,51
18446,445881,51417,Orconte,51
18447,445896,51418,Ormes,51
18448,445922,51419,Outines,51
18449,445929,51420,Outrepont,51
18450,445939,51421,Oyes,51
18451,445948,51422,Pargny-lès-Reims,51
18452,445977,51423,Pargny-sur-Saulx,51
18453,446001,51424,Passavant-en-Argonne,51
18454,446013,51425,Passy-Grigny,51
18455,446033,51426,Péas,51
18456,446039,51428,Les Petites-Loges,51
18457,446062,51429,Pévy,51
18458,446075,51430,Pierre-Morains,51
18459,446086,51431,Pierry,51
18460,446115,51432,Pleurs,51
18461,446131,51433,Plichancourt,51
18462,446144,51434,Plivot,51
18463,446174,51435,Pocancy,51
18464,446190,51436,Pogny,51
18465,446227,51437,Poilly,51
18466,446235,51438,Poix,51
18467,446241,51439,Pomacle,51
18468,446265,51440,Pontfaverger-Moronvilliers,51
18469,446296,51441,Ponthion,51
18470,446301,51442,Possesse,51
18471,446308,51443,Potangis,51
18472,446315,51444,Pouillon,51
18473,446344,51445,Pourcy,51
18474,446358,51446,Pringy,51
18475,446377,51447,Prosnes,51
18476,446406,51448,Prouilly,51
18477,446426,51449,Prunay,51
18478,446464,51450,Puisieulx,51
18479,446488,51451,Queudes,51
18480,446493,51452,Rapsécourt,51
18481,446496,51453,Recy,51
18482,446535,51454,Reims,51
18483,446840,51455,Reims-la-Brûlée,51
18484,446858,51456,Remicourt,51
18485,446862,51457,Reuil,51
18486,446880,51458,Reuves,51
18487,446882,51459,Réveillon,51
18488,446891,51460,Rieux,51
18489,446903,51461,Rilly-la-Montagne,51
18490,446943,51463,Les Rivières-Henruel,51
18491,446956,51464,Romain,51
18492,446970,51465,Romery,51
18493,446981,51466,Romigny,51
18494,446996,51468,Rosnay,51
18495,447020,51469,Rouffy,51
18496,447032,51470,Rouvroy-Ripont,51
18497,447033,51471,Sacy,51
18498,447055,51472,Saint-Amand-sur-Fion,51
18499,447086,51473,Saint-Bon,51
18500,447090,51474,Saint-Brice-Courcelles,51
18501,447142,51475,Saint-Chéron,51
18502,447146,51476,Saint-Étienne-au-Temple,51
18503,447180,51477,Saint-Étienne-sur-Suippe,51
18504,447198,51478,Saint-Eulien,51
18505,447222,51479,Saint-Euphraise-et-Clairizet,51
18506,447241,51480,Sainte-Gemme,51
18507,447254,51482,Saint-Germain-la-Ville,51
18508,447283,51483,Saint-Gibrien,51
18509,447312,51484,Saint-Gilles,51
18510,447325,51485,Saint-Hilaire-au-Temple,51
18511,447345,51486,Saint-Hilaire-le-Grand,51
18512,447362,51487,Saint-Hilaire-le-Petit,51
18513,447383,51488,Saint-Imoges,51
18514,447403,51489,Saint-Jean-devant-Possesse,51
18515,447405,51490,Saint-Jean-sur-Moivre,51
18516,447423,51491,Saint-Jean-sur-Tourbe,51
18517,447434,51492,Saint-Just-Sauvage,51
18518,447462,51493,Saint-Léonard,51
18519,447471,51495,Saint-Loup,51
18520,447474,51496,Saint-Lumier-en-Champagne,51
18521,447491,51497,Saint-Lumier-la-Populeuse,51
18522,447494,51498,Saint-Mard-sur-Auve,51
18523,447499,51499,Saint-Mard-lès-Rouffy,51
18524,447512,51500,Saint-Mard-sur-le-Mont,51
18525,447521,51501,Sainte-Marie-à-Py,51
18526,447530,51502,Saint-Martin-aux-Champs,51
18527,447537,51503,Saint-Martin-l'Heureux,51
18528,447545,51504,Saint-Martin-sur-le-Pré,51
18529,447579,51505,Saint-Masmes,51
18530,447602,51506,Saint-Memmie,51
18531,447658,51507,Sainte-Menehould,51
18532,447699,51508,Saint-Ouen-Domprot,51
18533,447704,51509,Saint-Pierre,51
18534,447722,51510,Saint-Quentin-les-Marais,51
18535,447732,51511,Saint-Quentin-le-Verger,51
18536,447738,51512,Saint-Quentin-sur-Coole,51
18537,447747,51513,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,51
18538,447764,51514,Saint-Remy-sous-Broyes,51
18539,447771,51515,Saint-Remy-sur-Bussy,51
18540,447784,51516,Saint-Saturnin,51
18541,447787,51517,Saint-Souplet-sur-Py,51
18542,447792,51518,Saint-Thierry,51
18543,447827,51519,Saint-Thomas-en-Argonne,51
18544,447830,51520,Saint-Utin,51
18545,447836,51521,Saint-Vrain,51
18546,447847,51522,Sapignicourt,51
18547,447864,51523,Sarcy,51
18548,447876,51524,Saron-sur-Aube,51
18549,447890,51525,Sarry,51
18550,447937,51526,Saudoy,51
18551,447962,51527,Savigny-sur-Ardres,51
18552,447976,51528,Scrupt,51
18553,447984,51529,Selles,51
18554,448006,51530,Sept-Saulx,51
18555,448034,51531,Sermaize-les-Bains,51
18556,448067,51532,Sermiers,51
18557,448094,51533,Servon-Melzicourt,51
18558,448099,51534,Serzy-et-Prin,51
18559,448111,51535,Sézanne,51
18560,448157,51536,Sillery,51
18561,448202,51537,Sivry-Ante,51
18562,448213,51538,Sogny-aux-Moulins,51
18563,448223,51539,Sogny-en-l'Angle,51
18564,448226,51542,Soizy-aux-Bois,51
18565,448233,51543,Somme-Bionne,51
18566,448236,51544,Sommepy-Tahure,51
18567,448257,51545,Sommesous,51
18568,448271,51546,Somme-Suippe,51
18569,448293,51547,Somme-Tourbe,51
18570,448302,51548,Somme-Vesle,51
18571,448325,51549,Somme-Yèvre,51
18572,448332,51550,Sompuis,51
18573,448344,51551,Somsois,51
18574,448351,51552,Songy,51
18575,448368,51553,Souain-Perthes-lès-Hurlus,51
18576,448381,51555,Soudé,51
18577,448391,51556,Soudron,51
18578,448411,51557,Soulanges,51
18579,448428,51558,Soulières,51
18580,448438,51559,Suippes,51
18581,448482,51560,Suizy-le-Franc,51
18582,448487,51562,Taissy,51
18583,448538,51563,Talus-Saint-Prix,51
18584,448545,51564,Val de Livre,51
18585,448570,51565,Thaas,51
18586,448579,51566,Thibie,51
18587,448596,51567,Thiéblemont-Farémont,51
18588,448611,51568,Thil,51
18589,448626,51569,Thillois,51
18590,448653,51570,Le Thoult-Trosnay,51
18591,448660,51571,Val-de-Vesle,51
18592,448697,51572,Tilloy-et-Bellay,51
18593,448707,51573,Tinqueux,51
18594,448774,51574,Togny-aux-Bœufs,51
18595,448781,51576,Tours-sur-Marne,51
18596,448819,51577,Tramery,51
18597,448828,51578,Trécon,51
18598,448833,51579,Tréfols,51
18599,448842,51580,Trépail,51
18600,448864,51581,Treslon,51
18601,448884,51582,Trigny,51
18602,448913,51583,Trois-Fontaines-l'Abbaye,51
18603,448929,51584,Trois-Puits,51
18604,448946,51585,Troissy,51
18605,448967,51586,Unchair,51
18606,448977,51587,Vadenay,51
18607,448996,51588,Valmy,51
18608,449006,51589,Vanault-le-Châtel,51
18609,449013,51590,Vanault-les-Dames,51
18610,449034,51591,Vandeuil,51
18611,449048,51592,Vandières,51
18612,449069,51594,Vassimont-et-Chapelaine,51
18613,449074,51595,Vatry,51
18614,449087,51596,Vauchamps,51
18615,449104,51597,Vauciennes,51
18616,449125,51598,Vauclerc,51
18617,449148,51599,Vaudemange,51
18618,449170,51600,Vaudesincourt,51
18619,449177,51601,Vavray-le-Grand,51
18620,449191,51602,Vavray-le-Petit,51
18621,449196,51603,Vélye,51
18622,449209,51604,Ventelay,51
18623,449224,51605,Venteuil,51
18624,449245,51607,Verdon,51
18625,449253,51608,Vernancourt,51
18626,449256,51609,Verneuil,51
18627,449279,51610,Verrières,51
18628,449300,51611,Vert-Toulon,51
18629,449310,51612,Blancs-Coteaux,51
18630,449355,51613,Verzenay,51
18631,449386,51614,Verzy,51
18632,449418,51616,Vésigneul-sur-Marne,51
18633,449436,51617,La Veuve,51
18634,449465,51618,Le Vézier,51
18635,449477,51619,Le Vieil-Dampierre,51
18636,449486,51620,Vienne-la-Ville,51
18637,449492,51621,Vienne-le-Château,51
18638,449500,51622,Ville-Dommange,51
18639,449518,51623,Ville-en-Selve,51
18640,449539,51624,Ville-en-Tardenois,51
18641,449566,51625,Villeneuve-la-Lionne,51
18642,449578,51626,La Villeneuve-lès-Charleville,51
18643,449584,51627,Villeneuve-Renneville-Chevigny,51
18644,449600,51628,Villeneuve-Saint-Vistre-et-Villevotte,51
18645,449609,51629,Villers-Allerand,51
18646,449647,51630,Villers-aux-Bois,51
18647,449664,51631,Villers-aux-Nœuds,51
18648,449688,51632,Villers-en-Argonne,51
18649,449697,51633,Villers-Franqueux,51
18650,449715,51634,Villers-le-Château,51
18651,449735,51635,Villers-le-Sec,51
18652,449746,51636,Villers-Marmery,51
18653,449772,51637,Villers-sous-Châtillon,51
18654,449786,51638,Villeseneux,51
18655,449797,51639,La Ville-sous-Orbais,51
18656,449799,51640,Ville-sur-Tourbe,51
18657,449808,51641,Villevenard,51
18658,449818,51642,Villiers-aux-Corneilles,51
18659,449825,51643,Vinay,51
18660,449853,51644,Vincelles,51
18661,449864,51645,Vindey,51
18662,449872,51646,Virginy,51
18663,449877,51647,Vitry-en-Perthois,51
18664,449899,51648,Vitry-la-Ville,51
18665,449920,51649,Vitry-le-François,51
18666,450010,51650,Voilemont,51
18667,450016,51652,Vouarces,51
18668,450022,51654,Vouillers,51
18669,450040,51655,Vouzy,51
18670,450055,51656,Vraux,51
18671,450081,51657,Vrigny,51
18672,450099,51658,Vroil,51
18673,450111,51659,Wargemoulin-Hurlus,51
18674,450116,51660,Warmeriville,51
18675,450159,51662,Witry-lès-Reims,51
18676,450208,51663,Magenta,51
18677,450241,52001,Ageville,52
18678,450262,52002,Aigremont,52
18679,450268,52003,Aillianville,52
18680,450272,52004,Aingoulaincourt,52
18681,450273,52005,Aizanville,52
18682,450277,52006,Allichamps,52
18683,450296,52007,Ambonville,52
18684,450299,52008,Andelot-Blancheville,52
18685,450318,52009,Andilly-en-Bassigny,52
18686,450323,52011,Annéville-la-Prairie,52
18687,450334,52012,Annonville,52
18688,450336,52013,Anrosey,52
18689,450340,52014,Aprey,52
18690,450349,52015,Arbigny-sous-Varennes,52
18691,450351,52016,Arbot,52
18692,450356,52017,Arc-en-Barrois,52
18693,450375,52019,Arnancourt,52
18694,450377,52021,Attancourt,52
18695,450395,52022,Aubepierre-sur-Aube,52
18696,450399,52023,Auberive,52
18697,450403,52025,Audeloncourt,52
18698,450407,52027,Aujeurres,52
18699,450412,52028,Aulnoy-sur-Aube,52
18700,450415,52029,Autigny-le-Grand,52
18701,450423,52030,Autigny-le-Petit,52
18702,450428,52031,Autreville-sur-la-Renne,52
18703,450448,52033,Avrecourt,52
18704,450454,52034,Bailly-aux-Forges,52
18705,450464,52035,Baissey,52
18706,450469,52037,Bannes,52
18707,450483,52038,Bassoncourt,52
18708,450487,52039,Baudrecourt,52
18709,450492,52040,Bay-sur-Aube,52
